Date,USD/EUR,USD/GBP,USD/JPY,USD/CHF,USD/CAD,USD/AUD,USD/SGD,USD/KRW,USD/CNY,USD/INR,USD/BRL,USD/ZAR,USD/RUB,USD/MXN,USD/IDR,USD/TRY,USD/VND,USD/LKR,USD/NGN ,USD/KES,USD/BDT
01-07-2023,0.916,0.787,144.290,0.895,1.308,,1.352,1315.300,7.253,,4.790,18.815,,17.110,15036.200,,,,,,
02-07-2023,0.917,0.788,144.398,0.895,1.325,1.502,1.353,1315.300,7.242,82.096,4.784,18.800,87.915,17.121,14986.000,25.422,,302.833,759.770,139.600,105.836
03-07-2023,0.916,0.788,144.584,0.896,1.325,1.498,1.351,1306.100,7.240,81.950,4.807,18.736,89.470,17.047,15056.000,25.864,23695.000,304.489,770.000,139.700,106.464
04-07-2023,0.919,0.786,144.406,0.897,1.322,1.494,1.349,1295.500,7.214,82.007,4.840,18.631,89.965,17.036,15010.000,25.978,23700.000,302.927,770.880,139.750,106.745
05-07-2023,0.921,0.787,144.489,0.899,1.329,1.502,1.353,1302.970,7.246,82.394,4.847,18.759,91.215,17.006,15077.000,26.086,23745.000,304.696,773.000,140.700,106.759
06-07-2023,0.918,0.785,143.951,0.895,1.337,1.509,1.353,1309.220,7.249,82.768,4.919,19.085,91.215,17.232,15189.300,26.130,23710.000,307.846,774.000,140.850,106.998
07-07-2023,0.911,0.779,142.090,0.888,1.330,1.495,1.350,1297.660,7.220,82.654,4.871,18.801,91.225,17.132,15157.900,26.058,23635.000,308.828,769.000,140.000,106.994
08-07-2023,0.911,0.779,142.100,0.888,1.329,1.495,1.349,1297.060,7.220,82.608,4.859,18.831,,17.133,15157.900,26.058,,306.409,,136.752,106.154
09-07-2023,0.912,0.779,142.209,0.889,1.328,1.495,1.346,1297.370,7.211,82.615,4.871,18.822,91.225,17.148,15128.000,26.138,,306.409,762.060,139.950,106.154
10-07-2023,0.909,0.777,141.297,0.885,1.327,1.497,1.344,1299.540,7.231,82.525,4.898,18.770,90.515,17.045,15216.000,26.037,23640.000,309.872,787.150,141.000,106.965
11-07-2023,0.908,0.773,140.118,0.879,1.323,1.494,1.340,1291.510,7.209,82.400,4.852,18.448,90.465,17.029,15156.800,26.110,23690.000,310.421,780.000,140.200,107.329
12-07-2023,0.897,0.769,138.315,0.867,1.318,1.472,1.329,1274.700,7.165,82.002,4.817,18.123,90.465,16.896,14930.000,26.200,23660.000,309.883,776.000,140.300,106.128
13-07-2023,0.891,0.762,138.075,0.859,1.311,1.452,1.323,1266.830,7.150,82.031,4.795,17.912,90.095,16.847,14954.000,26.057,23665.000,314.817,777.000,141.300,107.135
14-07-2023,0.889,0.764,138.690,0.863,1.323,1.462,1.321,1268.230,7.140,82.101,4.790,17.956,90.215,16.736,14996.000,26.168,23630.000,317.220,776.000,140.450,107.110
15-07-2023,0.889,0.764,138.700,0.863,1.323,1.462,1.320,1267.830,7.140,82.070,4.779,18.090,,16.738,14996.000,26.168,,316.602,,140.517,106.903
16-07-2023,0.891,0.764,138.682,0.862,1.323,1.462,1.321,1268.340,7.140,82.077,4.788,18.080,90.215,16.739,14951.000,26.250,,,776.000,140.450,
17-07-2023,0.890,0.765,138.729,0.860,1.320,1.468,1.322,1265.450,7.171,82.062,4.806,18.020,90.570,16.714,14982.500,26.382,23630.000,319.283,777.000,140.400,107.151
18-07-2023,0.891,0.767,139.027,0.858,1.317,1.467,1.323,1264.940,7.179,82.075,4.809,17.865,90.965,16.752,14986.000,26.948,23635.000,320.511,789.000,141.500,106.967
19-07-2023,0.892,0.773,139.598,0.858,1.316,1.477,1.325,1265.090,7.226,82.062,4.790,17.834,91.915,16.712,14992.000,26.821,23630.000,322.473,791.010,140.600,106.971
20-07-2023,0.898,0.777,139.864,0.866,1.317,1.475,1.326,1278.400,7.177,82.082,4.797,17.910,90.065,16.866,15051.500,26.851,23647.000,323.180,790.510,140.820,106.947
21-07-2023,0.898,0.778,141.775,0.866,1.323,1.485,1.330,1285.650,7.187,81.991,4.779,17.423,90.465,16.975,15041.100,26.969,23656.000,325.206,776.000,140.850,106.954
22-07-2023,0.898,0.778,141.785,0.866,1.323,1.486,1.330,1285.550,7.187,81.983,4.773,17.546,,16.988,15041.100,26.973,,324.914,,140.759,106.858
23-07-2023,0.899,0.778,141.750,0.866,1.322,1.487,1.331,1285.650,7.178,81.990,4.777,17.940,90.465,16.974,15018.000,26.952,,324.914,791.510,141.110,106.858
24-07-2023,0.904,0.780,141.522,0.870,1.317,1.485,1.332,1280.530,7.185,81.814,4.726,17.725,90.415,16.826,15021.500,26.969,23665.000,328.154,792.820,141.950,106.862
25-07-2023,0.905,0.776,140.913,0.865,1.319,1.473,1.328,1274.120,7.135,81.950,4.749,17.521,90.165,16.927,15032.000,26.924,23655.000,328.968,792.820,141.150,106.918
26-07-2023,0.903,0.774,140.367,0.862,1.320,1.479,1.326,1275.170,7.150,81.976,4.736,17.610,89.965,16.862,15007.000,26.896,23665.000,327.512,788.000,141.240,106.959
27-07-2023,0.911,0.782,138.864,0.869,1.323,1.490,1.331,1283.880,7.173,82.375,4.742,17.789,90.665,16.847,15095.000,26.955,23661.000,327.455,775.000,141.240,106.934
28-07-2023,0.906,0.779,141.140,0.871,1.325,1.504,1.330,1272.380,7.148,82.260,4.730,16.732,92.025,16.675,15094.500,26.916,23685.000,326.414,775.280,141.400,106.738
29-07-2023,0.906,0.778,141.140,0.870,1.325,,1.330,1272.380,7.147,,4.730,16.732,,16.675,15094.500,,,325.574,,140.289,106.465
30-07-2023,0.907,0.778,140.758,0.870,1.325,1.501,1.331,1272.390,7.103,82.253,4.723,17.598,92.025,16.681,15088.000,26.840,,325.574,771.940,140.650,106.465
31-07-2023,0.909,0.779,142.323,0.872,1.319,1.489,1.330,1277.930,7.096,82.233,4.725,17.855,91.615,16.738,15104.000,26.926,23680.000,317.043,759.900,142.300,106.952
01-08-2023,0.908,0.782,142.970,0.872,1.327,1.511,1.335,1289.050,7.177,82.307,4.792,18.240,92.375,16.874,15131.000,26.974,23680.000,315.941,758.020,141.700,106.935
02-08-2023,0.914,0.786,143.344,0.877,1.334,1.528,1.341,1295.370,7.190,82.733,4.810,18.443,94.015,17.001,15220.000,26.962,23735.000,312.251,775.860,141.750,107.969
03-08-2023,0.913,0.786,142.598,0.874,1.335,1.524,1.341,1296.400,7.163,82.784,4.916,18.639,94.965,17.318,15161.000,26.963,23750.000,316.663,777.500,141.900,107.306
04-08-2023,0.907,0.784,141.750,0.872,1.338,1.518,1.339,1303.040,7.170,82.684,4.872,18.454,95.840,17.064,15139.400,26.939,23725.000,317.906,766.950,141.240,107.382
05-08-2023,0.907,0.784,141.750,0.872,1.338,,1.339,1303.040,7.169,,4.871,18.454,,17.064,15139.400,,,315.449,,139.781,106.552
06-08-2023,0.909,0.784,141.876,0.874,1.337,1.521,1.339,1303.050,7.131,82.695,4.885,18.439,95.840,17.081,15163.000,26.994,,315.779,765.090,142.000,106.664
07-08-2023,0.909,0.782,142.524,0.873,1.337,1.521,1.340,1307.750,7.192,82.748,4.899,18.697,95.715,17.065,15232.000,27.005,23720.000,320.634,750.620,142.200,107.673
08-08-2023,0.913,0.785,143.278,0.876,1.343,1.531,1.348,1316.670,7.216,82.845,4.899,18.908,97.170,17.106,15207.200,26.925,23730.000,317.729,750.470,142.350,107.780
09-08-2023,0.911,0.786,143.727,0.877,1.342,1.530,1.346,1313.640,7.209,82.866,4.902,18.951,96.840,17.059,15207.000,26.947,23735.000,315.900,768.770,142.500,107.824
10-08-2023,0.911,0.789,144.854,0.877,1.344,1.536,1.349,1318.330,7.215,82.800,4.892,18.820,96.990,17.068,15259.000,27.051,23740.000,316.594,768.740,142.600,107.817
11-08-2023,0.912,0.788,144.900,0.877,1.344,1.538,1.352,1329.600,7.236,82.956,4.906,18.937,99.960,16.998,15323.500,27.076,23750.000,317.833,768.700,142.600,107.818
12-08-2023,0.912,0.788,144.900,0.877,1.344,,1.352,1329.600,7.236,,4.906,18.937,,16.998,15323.500,,,318.674,,141.210,108.103
13-08-2023,0.914,0.788,144.817,0.877,1.344,1.540,1.353,1329.610,7.192,82.897,4.911,18.923,99.960,16.994,15317.000,27.112,,319.032,771.670,141.740,108.225
14-08-2023,0.917,0.788,145.437,0.878,1.346,1.541,1.356,1334.740,7.257,83.233,4.962,19.065,96.965,17.045,15347.000,27.055,23815.000,318.985,765.900,142.800,107.873
15-08-2023,0.917,0.787,145.608,0.879,1.349,1.548,1.358,1338.740,7.282,83.194,4.983,19.138,98.465,17.129,15311.500,27.048,23965.000,318.343,760.000,143.800,107.815
16-08-2023,0.920,0.786,146.333,0.880,1.354,1.559,1.360,1343.330,7.297,83.237,4.987,19.174,94.464,17.144,15362.000,27.074,23935.000,317.862,785.390,143.100,107.821
17-08-2023,0.920,0.784,145.714,0.878,1.355,1.561,1.358,1339.080,7.280,83.098,4.976,19.051,94.465,17.098,15362.500,27.125,23850.000,319.742,767.470,143.200,107.777
18-08-2023,0.918,0.785,145.410,0.882,1.357,1.568,1.358,1339.160,7.281,83.145,4.969,18.971,94.066,17.043,15314.000,27.101,23805.000,,767.000,144.100,
19-08-2023,0.918,0.785,145.410,0.882,1.357,,1.358,1339.160,7.280,,4.941,18.971,,17.043,15314.000,,,318.928,,140.972,107.515
20-08-2023,0.919,0.785,145.305,0.882,1.354,1.559,1.357,1339.170,7.281,83.167,4.967,18.967,95.165,17.026,15278.000,27.138,,318.928,745.930,143.300,107.515
21-08-2023,0.918,0.784,146.238,0.878,1.354,1.559,1.357,1339.740,7.198,83.114,4.979,18.940,93.465,17.013,15318.900,27.206,,321.589,764.500,144.300,107.731
22-08-2023,0.922,0.785,145.763,0.880,1.355,1.556,1.358,1339.690,7.292,83.073,4.937,18.770,94.465,16.906,15317.000,27.205,,321.033,761.790,143.550,107.596
23-08-2023,0.920,0.786,144.673,0.877,1.352,1.543,1.352,1327.780,7.171,82.545,4.855,18.454,94.966,16.779,15294.100,27.193,23900.000,320.745,760.000,144.450,107.775
24-08-2023,0.926,0.794,146.067,0.885,1.359,1.559,1.357,1326.620,7.277,82.641,4.880,18.791,94.465,16.831,15239.000,25.905,23975.000,321.265,755.210,143.900,107.589
25-08-2023,0.926,0.795,146.430,0.884,1.361,1.561,1.356,1323.610,7.289,82.548,4.872,18.609,94.965,16.740,15291.000,26.545,,320.680,771.840,144.000,107.527
26-08-2023,0.926,0.795,146.430,0.884,1.361,,1.356,1323.610,7.288,,4.861,18.609,,16.740,15291.000,,,320.956,,141.416,107.646
27-08-2023,0.926,0.794,146.531,0.885,1.359,1.558,1.355,1323.610,7.289,82.664,4.870,18.597,95.465,16.719,15288.000,26.354,,320.956,770.840,144.000,107.646
28-08-2023,0.924,0.793,146.464,0.884,1.360,1.556,1.355,1322.820,7.289,82.692,4.873,18.554,94.465,16.786,15255.500,26.310,24080.000,320.490,773.900,144.200,107.598
29-08-2023,0.920,0.791,145.988,0.879,1.356,1.544,1.350,1321.070,7.279,82.495,4.851,18.448,95.390,16.787,15196.500,26.548,24180.000,318.212,771.970,144.300,107.761
30-08-2023,0.915,0.787,146.099,0.878,1.354,1.544,1.350,1323.030,7.284,82.700,4.888,18.694,96.265,16.757,15216.000,26.681,24110.000,318.542,773.000,144.400,107.677
31-08-2023,0.922,0.789,145.473,0.883,1.351,1.541,1.350,1324.640,7.257,82.682,4.954,18.831,95.840,16.998,15231.000,26.688,24060.000,317.817,773.000,144.500,107.604
01-09-2023,0.926,0.794,146.199,0.886,1.357,1.547,1.353,1317.550,7.260,82.724,4.947,18.830,96.370,17.077,15193.900,26.696,24060.000,316.794,756.520,144.700,107.599
02-09-2023,0.926,0.794,146.199,0.886,1.357,,1.353,1317.550,7.260,,4.946,18.830,,17.077,15193.900,,,318.213,,143.987,108.081
03-09-2023,0.928,0.794,146.057,0.885,1.359,1.550,1.354,1317.460,7.140,82.697,4.976,18.797,96.370,17.073,15233.000,26.577,,318.213,756.520,144.700,
04-09-2023,0.926,0.792,146.543,0.885,1.360,1.548,1.355,1317.950,7.272,82.735,4.936,19.098,96.215,17.176,15227.000,26.771,24060.000,316.981,756.990,143.820,108.358
05-09-2023,0.932,0.796,147.471,0.889,1.364,1.569,1.361,1331.730,7.303,83.086,4.967,19.118,96.735,17.383,15298.000,26.781,24050.000,320.254,760.500,144.950,108.245
06-09-2023,0.932,0.800,147.709,0.891,1.364,1.567,1.364,1333.460,7.316,83.257,4.977,19.202,97.765,17.579,15336.000,26.817,24055.000,319.518,753.860,145.100,107.991
07-09-2023,0.935,0.802,147.331,0.893,1.368,1.568,1.365,1334.020,7.328,83.242,4.976,19.131,98.465,17.577,15342.000,26.858,24060.000,319.653,785.000,145.150,108.032
08-09-2023,0.933,0.802,147.780,0.893,1.366,1.566,1.364,1335.360,7.342,83.120,4.985,19.110,96.750,17.582,15378.900,26.820,24055.000,319.432,787.000,146.050,108.050
09-09-2023,0.933,0.802,147.780,0.892,1.366,,1.364,1335.360,7.342,,4.985,19.110,,17.582,15378.900,,,,,,
10-09-2023,0.933,0.801,147.113,0.892,1.363,1.563,1.364,1335.320,7.232,83.031,4.983,19.064,97.715,17.543,15318.000,26.665,,319.102,789.000,145.250,107.939
11-09-2023,0.930,0.799,146.678,0.891,1.358,1.555,1.361,1320.440,7.288,82.943,4.929,18.842,95.015,17.281,15339.100,26.867,24075.000,319.277,779.046,145.250,107.917
12-09-2023,0.930,0.801,147.158,0.891,1.355,1.556,1.361,1324.100,7.291,82.843,4.947,18.923,94.869,17.213,15350.200,26.919,24100.000,320.065,754.500,145.550,108.097
13-09-2023,0.932,0.801,147.346,0.893,1.355,1.557,1.361,1329.770,7.269,82.937,4.915,18.808,95.965,17.131,15353.000,26.886,24080.000,320.337,783.000,146.450,108.099
14-09-2023,0.940,0.806,147.482,0.896,1.351,1.555,1.364,1327.060,7.276,83.028,4.868,19.027,95.465,17.106,15395.000,26.944,24220.000,320.220,784.000,146.700,108.066
15-09-2023,0.937,0.807,147.770,0.897,1.353,1.555,1.363,1328.410,7.274,83.090,4.865,18.943,96.765,17.064,15360.000,26.988,24250.000,319.926,784.240,145.950,108.065
16-09-2023,0.937,0.807,147.770,0.897,1.353,,1.363,1328.410,7.273,,4.866,18.943,,17.064,15360.000,,,319.389,,144.086,107.884
17-09-2023,0.937,0.807,147.868,0.897,1.352,1.553,1.363,1328.420,7.274,83.086,4.867,18.977,96.765,17.047,15346.000,26.786,,,767.740,145.900,
18-09-2023,0.935,0.808,147.605,0.897,1.349,1.553,1.363,1329.660,7.291,83.255,4.854,19.006,95.915,17.117,15377.000,26.988,24370.000,320.329,759.930,146.050,108.048
19-09-2023,0.936,0.807,147.742,0.897,1.344,1.547,1.364,1328.530,7.296,83.195,4.866,18.905,97.466,17.065,15384.500,27.018,24370.000,320.631,776.000,146.200,108.076
20-09-2023,0.939,0.811,148.321,0.899,1.348,1.554,1.366,1332.340,7.286,83.087,4.879,18.850,95.990,17.092,15361.000,27.023,24270.000,321.903,770.270,146.300,108.121
21-09-2023,0.938,0.813,147.644,0.904,1.348,1.560,1.367,1341.170,7.307,82.891,4.935,18.950,96.064,17.211,15400.500,27.105,24310.000,322.686,767.430,146.350,108.129
22-09-2023,0.937,0.817,148.280,0.906,1.349,1.552,1.365,1334.860,7.297,83.100,4.934,18.738,96.265,17.199,15345.900,27.168,24360.000,320.922,770.000,147.250,108.037
23-09-2023,0.937,0.817,148.280,0.906,1.349,,1.365,1334.860,7.296,,4.896,18.738,,17.199,15345.900,,,319.830,,143.805,107.669
24-09-2023,0.939,0.817,148.434,0.907,1.348,1.553,1.366,1334.660,7.298,82.975,4.934,18.741,96.265,17.174,15368.000,27.178,,,767.430,146.400,
25-09-2023,0.944,0.819,148.811,0.912,1.345,1.557,1.366,1338.450,7.310,83.028,4.968,18.766,94.805,17.384,15405.000,27.207,24380.000,322.328,779.050,146.600,108.514
26-09-2023,0.946,0.823,149.045,0.916,1.352,1.564,1.369,1353.750,7.311,83.299,4.986,19.061,96.565,17.545,15493.000,27.343,24380.000,320.763,779.050,146.850,108.560
27-09-2023,0.952,0.824,149.498,0.921,1.350,1.575,1.373,1352.820,7.308,83.223,5.042,19.198,96.070,17.687,15569.000,27.333,24385.000,320.881,781.000,147.850,108.680
28-09-2023,0.947,0.819,149.337,0.915,1.349,1.556,1.366,1347.850,7.300,83.193,5.033,18.973,96.615,17.539,15474.000,27.459,24385.000,321.005,777.600,147.150,108.561
29-09-2023,0.945,0.819,149.370,0.915,1.359,1.555,1.366,1351.930,7.294,83.175,5.031,18.908,97.965,17.404,15487.200,27.408,24280.000,321.301,770.000,148.100,108.673
30-09-2023,0.945,0.820,149.370,0.915,1.359,,1.366,1351.930,7.293,83.020,5.021,18.908,,17.404,15487.200,,,321.646,,144.618,108.790
01-10-2023,0.947,0.820,149.540,0.915,1.357,1.553,1.367,1351.940,7.301,83.035,5.043,18.879,97.965,17.395,15448.000,27.481,,321.646,769.050,147.200,108.790
02-10-2023,0.954,0.827,149.851,0.918,1.368,1.572,1.373,1354.190,7.301,83.359,5.062,19.212,98.765,17.663,15516.000,27.462,24340.000,321.370,766.470,147.350,108.605
03-10-2023,0.955,0.828,149.192,0.921,1.371,1.585,1.373,1359.220,7.301,83.230,5.166,19.298,100.965,18.009,15622.000,27.528,24385.000,320.716,765.500,147.400,108.583
04-10-2023,0.952,0.824,148.966,0.917,1.374,1.580,1.372,1351.160,7.301,83.450,5.155,19.320,99.465,17.978,15591.000,27.555,24420.000,320.863,746.610,147.600,108.428
05-10-2023,0.948,0.821,148.463,0.913,1.371,1.570,1.367,1346.060,7.301,83.225,5.165,19.507,100.090,18.278,15631.000,27.583,24380.000,319.549,761.540,143.426,108.236
06-10-2023,0.943,0.817,149.220,0.910,1.368,1.566,1.363,1343.240,7.301,83.102,5.149,19.050,100.965,18.147,15636.400,27.613,24360.000,319.359,766.500,145.654,108.059
07-10-2023,0.943,0.817,149.220,0.910,1.368,,1.363,1343.240,7.301,83.110,5.120,19.050,,18.147,15636.400,,,319.359,,145.654,108.059
08-10-2023,0.946,0.818,149.160,0.909,1.366,1.569,1.366,1343.360,7.301,83.125,5.146,19.357,100.965,18.228,15603.000,27.713,,319.359,771.540,147.800,108.059
09-10-2023,0.945,0.816,148.327,0.905,1.358,1.557,1.364,1346.890,7.290,83.270,5.135,19.139,99.215,18.208,15691.400,27.720,24370.000,320.363,758.710,147.900,108.514
10-10-2023,0.943,0.814,148.628,0.905,1.358,1.554,1.363,1341.890,7.291,83.250,5.051,19.000,100.265,17.934,15718.500,27.728,24390.000,320.877,763.030,148.800,108.610
11-10-2023,0.941,0.812,149.036,0.901,1.359,1.558,1.363,1338.260,7.299,83.218,5.050,18.810,97.716,17.837,15693.000,27.719,24440.000,321.257,766.609,147.950,108.570
12-10-2023,0.949,0.821,149.790,0.908,1.368,1.583,1.369,1348.340,7.302,83.262,5.046,19.012,97.690,17.971,15739.000,27.842,24435.000,320.478,768.100,148.400,108.559
13-10-2023,0.951,0.825,149.555,0.903,1.367,1.590,1.370,1352.090,7.304,83.279,5.078,18.990,97.665,18.076,15696.000,27.796,24440.000,320.690,769.510,148.300,108.539
14-10-2023,0.951,0.825,149.555,0.904,1.367,,1.370,1352.090,7.303,,5.079,18.990,,18.076,15696.000,,,320.826,,146.364,108.584
15-10-2023,0.950,0.823,149.566,0.902,1.364,1.584,1.369,1352.070,7.303,83.282,5.048,18.972,97.665,18.050,15676.000,27.706,,,769.510,148.300,
16-10-2023,0.947,0.819,149.578,0.900,1.361,1.578,1.368,1347.760,7.309,83.200,5.038,18.775,97.315,17.907,15675.000,27.870,24460.000,321.031,765.000,148.500,108.571
17-10-2023,0.946,0.821,149.759,0.900,1.365,1.572,1.368,1352.990,7.312,83.264,5.037,18.794,97.995,18.002,15728.200,27.961,24490.000,320.774,763.000,148.600,108.402
18-10-2023,0.949,0.823,149.742,0.899,1.371,1.579,1.373,1354.560,7.314,83.269,5.056,18.972,98.075,18.235,15807.000,28.020,24555.000,321.464,765.500,148.900,108.551
19-10-2023,0.945,0.824,149.802,0.892,1.372,1.581,1.373,1356.230,7.311,83.122,5.063,19.002,96.150,18.309,15856.000,28.024,24550.000,321.580,749.000,148.880,108.509
20-10-2023,0.943,0.823,149.850,0.893,1.373,1.583,1.373,1349.330,7.316,83.239,5.033,16.484,95.415,18.220,15864.000,27.979,24520.000,322.151,749.000,149.000,108.540
21-10-2023,0.943,0.823,149.850,0.893,1.373,,1.373,1349.330,7.316,,5.033,16.484,,18.220,15864.000,,,321.618,,146.042,108.360
22-10-2023,0.944,0.822,149.880,0.893,1.370,1.582,1.373,1349.340,7.315,83.160,5.031,18.971,95.415,18.201,15868.000,28.050,,,859.230,148.800,
23-10-2023,0.937,0.816,149.769,0.891,1.369,1.578,1.367,1334.440,7.314,83.029,5.012,18.951,94.465,18.132,15874.000,28.082,24590.000,322.589,859.990,149.000,108.516
24-10-2023,0.944,0.822,149.854,0.893,1.374,1.572,1.368,1343.640,7.309,82.988,4.991,19.010,93.445,18.259,15868.000,28.123,24550.000,324.243,860.000,149.200,108.571
25-10-2023,0.946,0.826,150.098,0.897,1.380,1.588,1.372,1352.680,7.316,83.171,4.995,19.127,93.965,18.327,15877.500,28.148,24560.000,323.481,817.410,149.300,108.559
26-10-2023,0.947,0.824,150.366,0.899,1.381,1.578,1.369,1350.340,7.315,83.283,4.985,18.933,93.615,18.136,15920.000,28.167,24604.000,323.733,802.200,149.300,108.560
27-10-2023,0.945,0.825,149.657,0.902,1.388,1.578,1.368,1355.220,7.316,83.413,5.014,18.650,94.165,18.100,15903.500,28.134,24570.000,324.242,794.500,149.500,108.643
28-10-2023,0.945,0.824,149.657,0.902,1.388,,1.368,1355.220,7.316,,5.011,18.650,,18.100,15903.500,,,323.229,,146.132,108.304
29-10-2023,0.947,0.826,149.733,0.902,1.386,1.578,1.370,1355.220,7.316,,4.952,18.765,,18.105,15903.500,28.203,,323.229,,146.132,108.304
30-10-2023,0.942,0.822,149.111,0.902,1.383,1.570,1.365,1348.070,7.312,83.297,5.046,18.835,92.520,18.048,15843.000,28.257,24558.000,323.967,785.980,149.600,108.474
31-10-2023,0.945,0.823,151.294,0.910,1.388,1.577,1.369,1350.160,7.316,83.277,5.034,18.618,93.290,18.047,15748.700,28.302,24560.000,324.656,786.500,149.600,108.538
01-11-2023,0.945,0.821,150.575,0.906,1.383,1.557,1.366,1347.840,7.316,85.194,4.954,18.447,92.575,17.762,15900.000,28.323,24585.000,324.550,788.000,149.850,108.493
02-11-2023,0.942,0.820,150.497,0.906,1.375,1.556,1.365,1333.680,7.314,83.247,4.953,18.402,93.240,17.527,15838.000,28.359,24570.000,325.399,785.590,149.850,108.870
03-11-2023,0.931,0.808,149.365,0.899,1.367,1.535,1.352,1307.840,7.299,83.159,4.900,18.139,91.696,17.449,15582.100,28.392,24520.000,323.055,806.270,147.378,108.170
04-11-2023,0.931,0.808,149.365,0.899,1.367,,1.352,1307.840,7.299,,4.892,18.139,,17.449,15582.100,,,323.055,,147.378,108.170
05-11-2023,0.932,0.808,149.449,0.899,1.366,1.534,1.354,1307.840,7.299,,4.899,18.263,,17.472,15582.100,28.383,,,,,
06-11-2023,0.933,0.810,149.989,0.899,1.370,1.541,1.351,1297.110,7.269,83.223,4.884,18.290,92.620,17.535,15570.000,28.448,24335.000,323.790,799.500,151.200,108.598
07-11-2023,0.935,0.814,150.396,0.900,1.377,1.555,1.354,1304.550,7.278,83.233,4.872,18.334,92.065,17.470,15643.600,28.495,24310.000,323.915,786.090,151.350,108.477
08-11-2023,0.934,0.814,150.864,0.899,1.379,1.561,1.356,1308.120,7.279,83.218,4.909,18.482,91.815,17.525,15616.000,28.517,24370.000,325.685,802.800,150.550,109.133
09-11-2023,0.937,0.819,151.349,0.903,1.381,1.572,1.361,1315.200,7.282,83.319,4.934,18.654,91.640,17.789,15713.700,28.526,24340.000,324.212,803.006,150.750,108.560
10-11-2023,0.933,0.818,151.520,0.903,1.380,1.572,1.360,1319.620,7.289,83.299,4.904,18.322,92.170,17.632,15683.000,28.553,24315.000,324.168,804.500,150.750,108.535
11-11-2023,0.933,0.818,151.520,0.903,1.380,,1.360,1319.620,7.288,,4.905,18.322,,17.632,15683.000,,,323.074,,150.352,108.170
12-11-2023,0.935,0.818,151.469,0.902,1.380,1.571,1.360,1319.620,7.182,,4.893,18.726,,17.656,15683.000,28.514,,323.074,,150.352,108.170
13-11-2023,0.934,0.814,151.646,0.901,1.380,1.567,1.359,1319.070,7.289,83.198,4.906,18.674,91.880,17.600,15667.000,28.606,24381.000,323.997,821.000,150.900,109.154
14-11-2023,0.919,0.800,150.485,0.889,1.370,1.539,1.349,1304.240,7.252,82.982,4.865,18.222,90.500,17.333,15281.000,28.641,24376.000,324.511,845.000,151.900,109.025
15-11-2023,0.921,0.805,151.215,0.887,1.368,1.536,1.350,1301.860,7.246,83.186,4.861,18.179,89.420,17.296,15487.800,28.680,24286.000,325.817,843.080,151.200,109.167
